lower_ratio,links,special_characters,class
0.7939146364853261,0.0,0.15805946791862285,spam
0.5942423865040295,0.0,0.011476264997391758,spam
0.8260363211832149,0.0,0.0010432968179447052,ham
0.8834957261534698,0.0,0.008868022952529996,ham
0.6211363764799924,0.0,0.06311945748565467,spam
0.6860680555483893,0.6666666666666666,0.06311945748565467,ham
0.8680902370826231,0.0,0.0010432968179447052,spam
0.7872354085549174,0.0,0.0,ham
0.815511074716905,0.0,0.0005216484089723526,ham
0.7989582195012273,0.6666666666666666,0.026604068857589983,ham
0.8887630753140591,0.6666666666666666,0.015127803860198226,ham
0.7917719517675197,0.0,0.08555033907146584,spam
0.8312336213705388,0.6666666666666666,0.018257694314032343,ham
0.4561119653796262,0.0,0.0,spam
0.6826483217577362,0.0,0.010432968179447054,spam
0.7036837035094589,0.0,0.009389671361502348,spam
0.8474858620764821,0.6666666666666666,0.01617110067814293,ham
0.7504759101130275,0.0,0.011997913406364111,spam
0.8315752685328479,0.6666666666666666,0.02138758476786646,ham
0.9330170852747182,0.6666666666666666,0.014084507042253521,ham
0.9485463060722331,0.0,0.005738132498695879,spam
0.7388213964954425,0.6666666666666666,0.013562858633281168,ham
0.7249793841814829,0.0,0.010432968179447054,ham
0.8064291090612051,0.6666666666666666,0.02556077203964528,ham
0.3685151625012902,0.6666666666666666,0.02608242044861763,spam
0.8441673569089722,0.0,0.008346374543557642,spam
0.8331478596972663,0.0,0.0020865936358894104,ham
0.29603013583080295,0.0,0.0,ham
0.9141501336058147,0.0,0.0005216484089723526,spam
0.7567157298346456,0.6666666666666666,0.059989567031820554,ham
0.44216011097779,0.0,0.0,spam
0.7626685052151063,0.6666666666666666,0.018257694314032343,ham
0.8352486196436008,0.6666666666666666,0.014606155451225874,ham
0.4166802065466883,0.0,0.05529473135106938,spam
0.7207963270758185,0.0,0.08398539384454877,spam
0.82635409867038,0.6666666666666666,0.018779342723004695,ham
0.9722939260693904,0.0,0.003129890453834116,spam
0.591836510659162,0.0,0.18049034950443402,spam
0.7348635573090164,0.0,0.06311945748565467,spam
0.7986138996761519,0.6666666666666666,0.018257694314032343,ham
0.8886364609061829,0.0,0.0036515388628064684,spam
0.7795648790229188,0.6666666666666666,0.015127803860198226,ham
0.5098063957958866,0.0,0.0,spam
0.7431849957151593,0.6666666666666666,0.014084507042253521,ham
0.6300917324987402,0.0,0.0,ham
0.8884639494049981,0.6666666666666666,0.02138758476786646,spam
0.8744270960016367,0.0,0.017214397496087636,ham
0.45195805804765904,0.0,0.20500782472613457,spam
0.9016201436212298,0.0,0.0036515388628064684,ham
0.5322365282339598,0.0,0.215962441314554,spam
0.5932601552418696,0.0,0.3620239958268127,spam
0.7873186138723515,0.6666666666666666,0.02190923317683881,ham
0.7327012312650217,0.0,0.01617110067814293,spam
0.7233040892881297,0.0,0.038601982263954095,spam
0.8618031857510499,0.0,0.0010432968179447052,ham
0.5023348117558903,0.0,0.25456442357850806,spam
0.9370393598708902,0.0,0.00782472613458529,spam
0.8774722362755905,0.0,0.0026082420448617634,spam
0.8113178940823942,0.0,0.0020865936358894104,ham
0.7885838465691051,0.6666666666666666,0.0605112154407929,ham
0.4311417323006155,0.0,0.03182055294731351,spam
0.7227768963975207,0.6666666666666666,0.02138758476786646,ham
0.6893913624946354,0.0,0.0,ham
0.7586484664867736,0.6666666666666666,0.023995826812728223,ham
0.7522275712956866,0.0,0.07407407407407407,spam
0.9082564785844313,0.6666666666666666,0.013562858633281168,ham
0.7209675469735599,0.0,0.04225352112676056,spam
0.6250938465121643,0.0,0.0020865936358894104,ham
0.7375160694640873,0.6666666666666666,0.02608242044861763,ham
0.5992396736984591,0.0,0.0683359415753782,spam
0.49196142238573604,0.0,0.0,spam
0.935036205646455,0.6666666666666666,0.10589462702138759,ham
0.6939416482410872,0.0,0.004173187271778821,ham
0.5695203290558716,0.0,0.18883672404799165,spam
0.8727491401803023,0.0,0.005738132498695879,spam
0.8366211834739222,0.0,0.0,spam
0.7817636891746867,0.6666666666666666,0.013562858633281168,ham
0.8824466255885879,0.6666666666666666,0.016692749087115284,ham
0.7721273378894673,0.6666666666666666,0.018779342723004695,ham
0.6450363915762461,0.0,0.0020865936358894104,spam
0.8565764723961807,0.0,0.0005216484089723526,ham
0.7828267255990721,0.0,0.0036515388628064684,ham
0.5933554981974126,0.0,0.0,ham
0.9165567934732702,0.0,0.16953573291601462,spam
0.8655710443964136,0.0,0.0005216484089723526,ham
0.5912421287835502,0.0,0.22743870631194574,spam
0.5877992229642749,0.0,0.2102243088158581,spam
0.8580636806453881,0.0,0.005216484089723527,spam
0.6396634414184853,0.0,0.005738132498695879,ham
0.8214983179621094,0.0,0.0010432968179447052,ham
0.3186203810687938,0.0,0.08398539384454877,spam
0.7951055138726268,0.0,0.013041210224308816,ham
0.4217492877318324,0.0,0.20918101199791342,spam
0.509150824775965,0.0,0.0,spam
0.8143588676894405,0.6666666666666666,0.014084507042253521,ham
0.8858631121411973,0.6666666666666666,0.038601982263954095,ham
0.644669993110502,0.0,0.0020865936358894104,ham
0.7057617619160712,0.0,0.016692749087115284,ham
0.8311031995904078,0.6666666666666666,0.046426708398539386,ham
0.49674353106085706,0.0,0.02764736567553469,spam
0.7968927429712569,0.0,0.003129890453834116,ham
0.7449803348104423,0.6666666666666666,0.01617110067814293,ham
0.7342009938875548,0.0,0.17005738132498696,spam
0.7646055790324037,0.0,0.03234220135628586,spam
0.7752771544259451,0.0,0.01617110067814293,spam
0.7597925140686662,0.6666666666666666,0.01564945226917058,ham
0.7612953333253701,0.8333333333333334,0.017214397496087636,ham
0.48396736231221493,0.0,0.0026082420448617634,spam
0.7621652478960159,0.0,0.1111111111111111,spam
0.7729980721131023,0.6666666666666666,0.02138758476786646,ham
0.8020644001188034,0.6666666666666666,0.019300991131977047,ham
0.8084093584692952,0.0,0.0020865936358894104,ham
0.9167267635783087,0.0,0.0,ham
0.6538246317739773,0.0,0.008868022952529996,spam
0.5945334474171623,0.0,0.11371935315597287,spam
0.7120772877491175,0.6666666666666666,0.022430881585811163,ham
0.9319137058750404,0.0,0.0020865936358894104,spam
0.8609599121853335,0.0,0.0010432968179447052,ham
0.6588048404527919,0.0,0.04225352112676056,spam
0.8310453171217345,0.0,0.006781429316640584,spam
0.5246425084116034,0.0,0.0,spam
0.7346149742143638,0.0,0.08242044861763172,spam
0.7796694895123629,0.0,0.0020865936358894104,spam
0.8368045780785361,0.0,0.0,spam
0.657599020889112,0.6666666666666666,0.05581637976004173,ham
0.6277983616524815,0.0,0.47209181011997914,spam
0.7912513680963112,0.0,0.0,ham
0.7503667352245663,0.0,0.0495565988523735,spam
0.9206395653033119,0.6666666666666666,0.34846113719353156,ham
0.750579907677445,0.6666666666666666,0.0198226395409494,ham
0.7567413472821172,0.0,0.01617110067814293,spam
0.8414754078637615,0.0,0.1664058424621805,spam
0.8871248369964321,0.0,0.005738132498695879,spam
0.7182778950685784,0.6666666666666666,0.014084507042253521,ham
0.8172438409732533,0.6666666666666666,0.02608242044861763,spam
0.7124039479160079,0.0,0.0,ham
0.8273663136873846,0.0,0.017214397496087636,spam
0.43000873544011464,0.0,0.05216484089723526,spam
0.7184775006445719,0.0,0.0714658320292123,spam
0.6611601514152912,0.0,0.012519561815336464,spam
0.7486732951189431,0.6666666666666666,0.020865936358894107,ham
0.9318252497413982,0.0,0.03286384976525822,spam
0.8254142505590008,0.6666666666666666,0.029212310902451747,ham
0.9539523938651909,0.0,0.0010432968179447052,ham
0.8249678041905695,0.6666666666666666,0.014606155451225874,ham
0.5204954348202959,0.0,0.0,spam
0.7058400077667343,0.0,0.06207616066770996,spam
0.8492988191017672,0.8333333333333334,0.01773604590505999,ham
0.4862447272946655,0.0,0.09546165884194054,spam
0.8052954023614812,0.0,0.0010432968179447052,spam
0.6866404043529541,0.6666666666666666,0.0406885758998435,ham
0.9103624218707261,0.6666666666666666,0.017214397496087636,ham
0.5842357722082906,0.0,0.20865936358894105,spam
0.5127318497511084,0.0,0.008868022952529996,spam
0.8993741934894718,0.8333333333333334,0.02764736567553469,ham
0.8161676246603935,0.6666666666666666,0.0297339593114241,ham
0.7077824479973821,0.0,0.0,ham
0.5784086754441168,0.0,0.0,ham
0.8735459334857048,0.0,0.014084507042253521,spam
0.5109588317439149,0.0,0.0,spam
0.5056885349126832,0.6666666666666666,0.22326551904016692,spam
0.9083747427054576,0.0,0.006259780907668232,ham
0.8530518565722717,0.6666666666666666,0.03912363067292645,ham
0.8255347591364447,0.6666666666666666,0.02138758476786646,ham
0.8886534620102305,0.0,0.0026082420448617634,ham
0.8606430033672833,0.6666666666666666,0.023995826812728223,ham
0.7800594515725664,0.0,0.015127803860198226,ham
0.4862261928966007,0.0,0.0,spam
0.7995046597026612,0.6666666666666666,0.019300991131977047,ham
0.2964977299201177,0.0,0.17318727177882107,spam
0.5761461086862402,0.0,0.13406364110589464,spam
0.8068667188367664,0.0,0.1585811163275952,spam
0.7627509444880587,0.0,0.07094418362023996,spam
0.8277701418450777,0.0,0.3677621283255086,spam
0.8225919639387368,0.6666666666666666,0.014084507042253521,ham
0.7927411968309109,0.6666666666666666,0.036515388628064686,ham
0.33580515863733995,0.0,0.4298382889932186,spam
0.8889155881235464,0.0,0.0005216484089723526,ham
0.8026644532471404,0.6666666666666666,0.02190923317683881,ham
0.7693132676422552,0.0,0.00782472613458529,ham
0.6989065069771966,0.0,0.0,ham
0.6711978311151767,0.0,0.1429316640584246,spam
0.5528303838990057,0.0,0.006259780907668232,spam
0.8289369495405967,0.0,0.054773082942097026,spam
0.787475805720646,0.6666666666666666,0.017214397496087636,ham
0.8163190256626938,0.6666666666666666,0.02556077203964528,ham
0.7033940603018521,0.0,0.057902973395931145,spam
0.6911599188783024,0.0,0.008346374543557642,spam
0.7978342725672359,0.6666666666666666,0.02764736567553469,ham
0.7673083776152695,0.6666666666666666,0.023995826812728223,ham
0.5576857117341564,0.0,0.003129890453834116,spam
0.004177620814074493,0.0,0.0010432968179447052,spam
0.7807505841765195,0.6666666666666666,0.01617110067814293,ham
0.8033596014511878,0.6666666666666666,0.019300991131977047,ham
0.49329469558271694,0.0,0.0010432968179447052,spam
0.7863767595061473,0.6666666666666666,0.046948356807511735,ham
0.5945963746396742,0.0,0.013562858633281168,spam
0.5083367484392436,0.0,0.23839332290036516,spam
0.8086194650747123,0.0,0.006259780907668232,ham
0.8289369495405967,0.0,0.054773082942097026,spam
0.45845843712613543,0.0,0.06364110589462701,spam
0.7369160400271717,0.6666666666666666,0.028169014084507043,ham
0.4892462108911071,0.0,0.0,spam
0.6130575175385764,0.0,0.0,ham
0.6227691155446942,0.0,0.03495044340114763,spam
0.565853929547922,0.3333333333333333,0.297339593114241,spam
0.7298828560307039,0.0,0.0010432968179447052,ham
0.8151293095667568,0.0,0.015127803860198226,spam
0.385810157157028,0.0,0.8304642670839854,spam
0.9167383232069579,0.0,0.054773082942097026,spam
0.38991015810212104,0.0,0.08398539384454877,spam
0.7531693025903794,0.0,0.0010432968179447052,ham
0.7348268191805877,0.0,0.19718309859154928,spam
0.784161634866903,0.0,0.0010432968179447052,ham
0.9062350915619046,0.6666666666666666,0.018779342723004695,spam
0.7588541977685672,0.0,0.16484089723526343,spam
0.49636978080051847,0.0,0.03025560772039645,spam
0.7191768581541967,0.0,0.001564945226917058,spam
0.8393745892496352,0.6666666666666666,0.07668231611893583,ham
0.6587159886036744,0.0,0.14553990610328638,spam
0.7334538093515472,0.6666666666666666,0.0406885758998435,ham
0.8610397399592636,0.0,0.003129890453834116,ham
0.6906055887516604,0.0,0.004173187271778821,ham
0.74863622313796,0.6666666666666666,0.0198226395409494,ham
0.8851293060106739,0.6666666666666666,0.03547209181011998,ham
0.8047536261027738,0.6666666666666666,0.02608242044861763,ham
0.6171674508454117,0.0,0.14606155451225875,spam
0.5165479910377427,0.0,0.0,spam
0.7105843470232799,0.6666666666666666,0.01617110067814293,spam
0.8019444203750578,0.6666666666666666,0.02556077203964528,ham
0.8394134496903539,0.6666666666666666,0.014084507042253521,ham
0.6526113848207462,0.0,0.19196661450182578,spam
0.7874019190347892,0.6666666666666666,0.02190923317683881,ham
0.9294442785696875,0.0,0.0,spam
0.8338608051040536,0.6666666666666666,0.02138758476786646,ham
0.7824712411827285,0.0,0.0,ham
0.5023984202131323,0.0,0.3317683881064163,spam
0.8113626128963469,0.6666666666666666,0.01617110067814293,ham
0.6141576121221839,0.0,0.0020865936358894104,ham
0.8099068824809188,0.6666666666666666,0.025039123630672927,ham
0.442749681766175,0.0,0.0,spam
0.8183650606314413,0.6666666666666666,0.015127803860198226,ham
0.8268934096606124,0.0,0.0,ham
0.7074462075633062,0.0,0.00782472613458529,ham
0.5112234365279408,0.0,0.19718309859154928,spam
0.8798134351982899,0.0,0.9890453834115805,spam
0.4069753441286096,0.0,0.6781429316640585,spam
0.5838214489012817,0.0,0.0,ham
0.9163015300035835,0.6666666666666666,0.02138758476786646,spam
0.6858094358779614,0.0,0.26134585289514867,spam
0.7378125794830622,0.6666666666666666,0.02138758476786646,ham
0.72077757034247,0.0,0.020865936358894107,spam
0.5910915130400718,0.0,0.0020865936358894104,ham
0.7835688289913463,0.6666666666666666,0.017214397496087636,ham
0.4575278080998936,0.0,0.2811684924360981,spam
0.6474363540194882,0.0,0.05425143453312467,spam
0.6133318148315119,0.0,0.07511737089201878,spam
0.5191037033664441,0.0,0.0,spam
0.5889855888007168,0.0,0.3051643192488263,spam
0.4667409961945293,0.0,0.19874804381846636,spam
0.6860131964571868,0.6666666666666666,0.0406885758998435,ham
0.7590271802708973,0.0,0.16484089723526343,spam
0.37068118423834234,0.0,0.0,spam
0.7937565064364365,0.0,0.0,ham
0.7169145049586736,0.6666666666666666,0.053208137715179966,ham
0.661417767878885,0.0,0.022430881585811163,spam
0.656115583278514,0.0,0.0297339593114241,ham
0.7619387730521197,0.6666666666666666,0.018779342723004695,ham
0.692431801035328,0.0,0.00782472613458529,spam
0.9132422466940694,0.0,0.003129890453834116,ham
0.9272225020038548,0.6666666666666666,0.02556077203964528,ham
0.7212579224700995,0.0,0.3317683881064163,spam
0.6106673245509135,0.0,0.0,ham
0.7552723915594459,0.6666666666666666,0.06416275430359937,ham
0.760573196736675,0.6666666666666666,0.029212310902451747,ham
0.9028177028658366,0.0,0.0026082420448617634,spam
0.7820442661074065,0.6666666666666666,0.018779342723004695,ham
0.7601392888878975,0.6666666666666666,0.02556077203964528,ham
0.642353212785806,0.0,0.0,ham
0.8248809026845173,0.6666666666666666,0.0198226395409494,ham
0.6292857879784938,0.0,0.07981220657276995,spam
0.7183635957349475,0.6666666666666666,0.03547209181011998,ham
0.264847615129856,0.0,0.0005216484089723526,spam
0.9141068194906004,0.5,0.013562858633281168,spam
0.4891747529686156,0.0,0.0,spam
0.7436062776379693,0.0,0.0020865936358894104,ham
0.3930866899644045,0.0,0.29107981220657275,spam
0.6007928112759604,0.0,0.001564945226917058,spam
0.9020830681681788,0.0,0.003129890453834116,spam
0.7427141633186884,0.0,0.011997913406364111,spam
0.7309492122953504,0.0,0.0005216484089723526,ham
0.7301067893543853,0.0,0.17005738132498696,spam
0.7214828143218937,0.0,0.001564945226917058,spam
0.7032753124866573,0.8333333333333334,0.019300991131977047,ham
0.8599370739123986,0.6666666666666666,0.029212310902451747,ham
0.7461143767054439,0.0,0.005216484089723527,ham
0.8315956841112062,0.6666666666666666,0.018257694314032343,ham
0.6108059898266963,0.0,0.03495044340114763,spam
0.8206733533002264,0.0,0.04590505998956703,spam
0.8566801620802708,0.0,0.004694835680751174,ham
0.8183499430282379,0.6666666666666666,0.01564945226917058,ham
0.8518833829600915,0.0,0.005738132498695879,spam
0.7216417766376217,0.0,0.08398539384454877,spam
0.9843961991619574,0.6666666666666666,0.9953051643192489,ham
0.9030929247054664,0.0,0.020865936358894107,spam
0.8105684584534464,0.0,0.0,ham
0.3149893680186182,0.0,0.2180490349504434,spam
0.9163376319944083,0.0,0.16901408450704225,spam
0.7027555638542279,0.0,0.0005216484089723526,ham
0.7381016018752953,0.6666666666666666,0.023474178403755867,ham
0.5239043131627017,0.0,0.3145539906103286,spam
0.6120737506209911,0.0,0.03495044340114763,spam
0.7938194905319239,0.0,0.0,ham
0.7826314663290226,0.0,0.008868022952529996,ham
0.8704269222577647,0.6666666666666666,0.019300991131977047,spam
0.8153430560888048,0.6666666666666666,0.02190923317683881,ham
0.7064384382209196,0.6666666666666666,0.028169014084507043,ham
0.7731818281212203,0.6666666666666666,0.017214397496087636,spam
0.5520734507390643,0.0,0.0,ham
0.7762373459452062,0.0,0.008346374543557642,ham
0.6156484221833056,0.0,0.07459572248304643,spam
0.9730675014680511,0.0,0.003129890453834116,ham
0.8065607605422643,0.6666666666666666,0.017214397496087636,ham
0.8504296113415052,0.0,0.0036515388628064684,spam
0.826996966492478,0.0,0.01617110067814293,spam
0.5784130798094148,0.0,0.2081377151799687,spam
0.7504408270554859,0.0,0.004694835680751174,ham
0.7881556464561575,0.6666666666666666,0.03129890453834116,ham
0.8113941716475496,0.0,0.0005216484089723526,spam
0.7257698074617872,0.0,0.0010432968179447052,ham
0.8676875120594234,0.6666666666666666,0.013562858633281168,ham
0.7421666290466309,0.0,0.001564945226917058,ham
0.8207207171407777,0.0,0.0099113197704747,ham
0.8257618233252005,0.0,0.0,ham
0.7294086976165928,0.0,0.0010432968179447052,ham
0.9504600361396899,0.0,0.005216484089723527,ham
0.6271058540260479,0.0,0.0005216484089723526,ham
0.6528414250056109,0.0,0.19666145018257694,spam
0.5146960823430463,0.0,0.2853416797078769,spam
0.7283973347942508,0.0,0.0,ham
0.9528244612748317,0.0,0.0026082420448617634,spam
0.7730749024929846,0.6666666666666666,0.018257694314032343,ham
0.8086414746497337,0.0,0.0,ham
0.6749195626236537,0.0,0.1356285863328117,spam
0.7167960081175339,0.0,0.1189358372456964,spam
0.7322399209577867,0.0,0.041731872717788214,spam
0.7019714410697181,0.0,0.038601982263954095,spam
0.8687323990104544,0.6666666666666666,0.03547209181011998,ham
0.8071877107047358,1.0,0.06885758998435054,ham
0.5510132359256206,0.0,0.6197183098591549,spam
0.5375455409325348,0.0,0.0,spam
0.594668681606706,0.0,0.0,ham
0.8256873131034923,0.6666666666666666,0.025039123630672927,ham
0.3186203810687938,0.0,0.08398539384454877,spam
0.5180338677470928,0.0,0.0,spam
0.7898880871715722,0.0,0.005216484089723527,spam
0.7313846157629211,0.6666666666666666,0.03234220135628586,ham
0.8148604542966678,0.6666666666666666,0.028169014084507043,spam
0.8085111796235782,0.6666666666666666,0.01773604590505999,ham
0.8001648950711472,0.6666666666666666,0.019300991131977047,ham
0.7970386608924306,0.6666666666666666,0.023995826812728223,ham
0.8050446123836602,0.6666666666666666,0.015127803860198226,ham
0.8038327182975201,0.0,0.0036515388628064684,ham
0.6064050446032414,0.0,0.10745957224830464,spam
0.49595014395911524,0.0,0.0,spam
0.6601840077724614,0.0,0.03025560772039645,spam
0.817976193362325,0.0,0.0005216484089723526,ham
0.7321538252772357,0.0,0.0,ham
0.6691597636977876,0.0,0.005216484089723527,ham
0.5685126721443039,0.0,0.023995826812728223,spam
0.8538400279070519,0.6666666666666666,0.014084507042253521,ham
0.47478434425681293,0.0,0.19666145018257694,spam
0.569323785423866,0.0,0.0,ham
0.5352466911881202,0.0,0.0,spam
0.8381941851969256,0.0,0.19300991131977047,spam
0.8711397767330641,0.6666666666666666,0.07720396452790819,ham
0.5784130798094148,0.0,0.2081377151799687,spam
0.7884437199503964,0.0,0.057902973395931145,spam
0.8404122066293401,0.0,0.1664058424621805,spam
0.7910999020889584,0.6666666666666666,0.01564945226917058,ham
0.75990817899715,0.6666666666666666,0.01617110067814293,ham
0.9642256000467058,0.0,0.004173187271778821,spam
0.8045334927720599,0.6666666666666666,0.024517475221700575,ham
0.7568526668734367,0.6666666666666666,0.014084507042253521,ham
0.7161076417539862,0.0,0.1189358372456964,spam
0.8913386552641362,0.0,0.001564945226917058,spam
0.7745963112910057,0.0,0.003129890453834116,ham
0.7464552708458532,0.6666666666666666,0.04277516953573292,ham
0.7381481262702575,0.6666666666666666,0.038601982263954095,ham
0.836998769998892,0.6666666666666666,0.024517475221700575,ham
0.6984366281385672,0.0,0.003129890453834116,spam
0.8791680600483056,0.0,0.9890453834115805,spam
0.6463319629493188,0.0,0.007303077725612937,spam
0.8511093572384262,0.6666666666666666,0.0782472613458529,ham
0.653520539613818,0.0,0.18935837245696402,spam
0.7638325984810543,0.0,0.11528429838288994,spam
0.7088618330051145,0.0,0.0010432968179447052,ham
0.8797829668081758,0.6666666666666666,0.014084507042253521,ham
0.7824798298938095,0.0,0.0,ham
0.8503963745547471,0.0,0.0036515388628064684,ham
0.7218765453288097,0.6666666666666666,0.029212310902451747,ham
0.6526160304751408,0.0,0.0020865936358894104,ham
